"t","ts","v"
"2021-09-08T17:15:28",1631114128,13.97
"2021-09-08T18:15:43",1631117743,13.99
"2021-09-08T19:15:58",1631121358,13.96
"2021-09-08T20:16:14",1631124974,13.97
"2021-09-08T21:16:29",1631128589,13.94
"2021-09-08T22:16:45",1631132205,13.63
"2021-09-08T23:17:00",1631135820,13.45
"2021-09-09T00:17:16",1631139436,13.29
"2021-09-09T01:17:31",1631143051,13.17
"2021-09-09T02:17:47",1631146667,13.05
"2021-09-09T03:18:02",1631150282,13.00
"2021-09-09T04:18:18",1631153898,12.96
"2021-09-09T05:18:33",1631157513,12.90
"2021-09-09T06:18:49",1631161129,12.86
"2021-09-09T07:19:04",1631164744,12.84
"2021-09-09T08:19:20",1631168360,12.83
"2021-09-09T09:19:35",1631171975,12.95
"2021-09-09T10:19:51",1631175591,14.67
"2021-09-09T11:20:06",1631179206,14.65
"2021-09-09T12:20:21",1631182821,13.97
"2021-09-09T13:20:37",1631186437,13.95
"2021-09-09T14:20:52",1631190052,13.98
"2021-09-09T15:21:08",1631193668,13.97
"2021-09-09T16:21:23",1631197283,13.99
"2021-09-09T17:21:39",1631200899,13.98
"2021-09-09T18:21:54",1631204514,13.97
"2021-09-09T19:22:10",1631208130,13.98
"2021-09-09T20:22:25",1631211745,13.97
"2021-09-09T21:22:41",1631215361,13.97
"2021-09-09T22:22:56",1631218976,13.63
"2021-09-09T23:23:12",1631222592,13.44
"2021-09-10T00:23:27",1631226207,13.32
"2021-09-10T01:23:43",1631229823,13.18
"2021-09-10T02:23:58",1631233438,13.11
"2021-09-10T03:24:14",1631237054,13.01
"2021-09-10T04:24:29",1631240669,12.95
"2021-09-10T05:24:45",1631244285,12.91
"2021-09-10T06:25:00",1631247900,12.87
"2021-09-10T07:25:15",1631251515,12.85
"2021-09-10T08:25:31",1631255131,12.85
"2021-09-10T09:25:46",1631258746,12.87
"2021-09-10T10:26:02",1631262362,13.39
"2021-09-10T11:26:17",1631265977,14.67
"2021-09-10T12:26:33",1631269593,14.67
"2021-09-10T13:26:48",1631273208,13.97
"2021-09-10T14:27:04",1631276824,13.99
"2021-09-10T15:27:19",1631280439,13.98
"2021-09-10T16:27:35",1631284055,13.97
"2021-09-10T17:27:50",1631287670,13.97
"2021-09-10T18:28:06",1631291286,13.97
"2021-09-10T19:28:21",1631294901,13.98
"2021-09-10T20:28:37",1631298517,13.96
"2021-09-10T21:28:52",1631302132,13.85
"2021-09-10T22:29:08",1631305748,13.60
"2021-09-10T23:29:23",1631309363,13.41
"2021-09-11T00:29:38",1631312978,13.29
"2021-09-11T01:29:54",1631316594,13.18
"2021-09-11T02:30:09",1631320209,13.06
"2021-09-11T03:30:25",1631323825,13.01
"2021-09-11T04:30:40",1631327440,12.95
"2021-09-11T05:30:56",1631331056,12.89
"2021-09-11T06:31:11",1631334671,12.85
"2021-09-11T07:31:27",1631338287,12.83
"2021-09-11T08:31:42",1631341902,12.80
"2021-09-11T09:31:58",1631345518,12.83
"2021-09-11T10:32:13",1631349133,12.98
"2021-09-11T11:32:29",1631352749,13.72
"2021-09-11T12:32:44",1631356364,14.64
"2021-09-11T13:33:00",1631359980,14.65
"2021-09-11T14:33:15",1631363595,13.99
"2021-09-11T15:33:31",1631367211,13.97
"2021-09-11T16:33:46",1631370826,13.97
"2021-09-11T17:34:02",1631374442,13.98
"2021-09-11T18:34:17",1631378057,13.97
"2021-09-11T19:34:32",1631381672,13.96
"2021-09-11T20:34:48",1631385288,13.96
"2021-09-11T21:35:03",1631388903,13.81
"2021-09-11T22:35:19",1631392519,13.57
"2021-09-11T23:35:34",1631396134,13.42
"2021-09-12T00:35:50",1631399750,13.28
"2021-09-12T01:36:05",1631403365,13.14
"2021-09-12T02:36:21",1631406981,13.03
"2021-09-12T03:36:36",1631410596,12.97
"2021-09-12T04:36:52",1631414212,12.94
"2021-09-12T05:37:07",1631417827,12.89
"2021-09-12T06:37:23",1631421443,12.85
"2021-09-12T07:37:38",1631425058,12.83
"2021-09-12T08:37:54",1631428674,12.81
"2021-09-12T09:38:09",1631432289,12.80
"2021-09-12T10:38:25",1631435905,13.56
"2021-09-12T11:38:40",1631439520,14.65
"2021-09-12T12:38:56",1631443136,14.66
"2021-09-12T13:39:11",1631446751,13.97
